,State,District,Latitude,Longitude,Population,Male,Female,Literate,Male_Literate,Female_Literate,SC,Male_SC,Female_SC,ST,Male_ST,Female_ST,Workers,Male_Workers,Female_Workers,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Others_Religions,Religion_Not_Stated,LPG_or_PNG_Households,Housholds_with_Electric_Lighting,Households_with_Internet,Households_with_Computer,Rural_Households,Urban_Households,Households,Below_Primary_Education,Primary_Education,Middle_Education,Secondary_Education,Higher_Education,Graduate_Education,Other_Education,Literate_Education,Illiterate_Education,Total_Education,Age_Group_0_29,Age_Group_30_49,Age_Group_50,Age not stated,Ownership_Owned_Households,Ownership_Rented_Households,Household_size_1_to_2_persons,Household_size_3_to_5_persons_Households,Household_size_6_8_persons_Households,Household_size_9_and_above,Sex Ratio
467,Uttar Pradesh,Jyotiba Phule Nagar,28.870498984771597,78.39009365482241,1840221,963449,876772,983110,600541,382569,318001,166662,151339,164,89,75,599089,459037,140052,1075440,750368,5952,5295,189,517,21,2439,55064,89329,2825,18303,335888,115486,451374,251669,352835,230640,161282,164763,69522,3021,1233732,520215,1753947,1227283,391275,215849,5814,300111,10385,25014,125550,125019,37253,910.0
468,Uttar Pradesh,Kannauj,26.993988617886185,79.64437940379408,1656616,881776,774840,1017087,603596,413491,309980,166454,143526,15,9,6,524676,430934,93742,1375788,273967,1263,504,2033,606,65,2390,32510,61491,2488,18082,299785,65985,365770,237853,283674,263749,175582,107628,95072,7194,1170752,543034,1713786,1069916,361028,223535,2137,268151,6646,26279,109000,103765,39694,879.0
469,Uttar Pradesh,Kanpur Dehat,26.43047641196011,79.98710083056478,1796184,963255,832929,1170243,692964,477279,460544,248195,212349,801,398,403,628864,493991,134873,1612968,176327,1300,478,819,155,103,4034,23831,49753,2682,25354,363933,41323,405256,235341,344866,341845,223529,157167,97740,5930,1406418,475166,1881584,1100820,415918,276272,3174,320512,6125,34030,146889,118132,30422,865.0
470,Uttar Pradesh,Kaushambi,25.53587532051282,81.41811282051287,1599596,838485,761111,813424,507279,306145,555397,291303,264094,193,102,91,639086,402644,236442,1372381,220423,2225,522,687,545,3,2810,22034,43753,1503,15029,349856,30764,380620,184229,253910,180825,146757,89011,45341,5115,905188,670750,1575938,1034099,336401,210556,18540,271140,3175,31326,103416,105957,35694,908.0
471,Uttar Pradesh,Kushinagar,26.892530675909864,83.92261542461007,3564544,1818055,1746489,1954820,1183722,771098,544231,278947,265284,80269,41003,39266,1116973,804857,312116,2928462,620244,5006,767,4619,383,133,4930,29304,127331,3486,35931,742324,42775,785099,836856,424892,367405,249265,170911,119625,11970,2180924,1550315,3731239,2236842,772777,500373,54552,549999,5421,35196,194609,224748,104073,961.0
472,Uttar Pradesh,Lalitpur,24.58877161016945,78.60082330508473,1221592,641011,580581,641191,397586,243605,240519,126325,114194,71610,36834,34776,503351,326783,176568,1163804,33724,1351,1034,69,20390,41,1179,20720,77082,1079,9906,258013,43819,301832,185575,202692,154118,61543,32237,34658,3535,674358,509536,1183894,793551,265080,159666,3295,209129,6708,28058,94058,74048,21714,906.0
473,Uttar Pradesh,Lucknow,26.838233589251463,80.89706026871404,4589838,2394476,2195362,3127260,1742440,1384820,948294,498799,449495,7506,4036,3470,1542806,1226399,316407,3537787,985070,20493,23883,3877,4975,504,13249,469747,582769,68506,152257,344155,717566,1061721,489898,554301,552171,428121,378742,639260,52132,3094625,1146880,4241505,2678289,1161686,685258,64605,688062,107236,84239,406787,253877,77688,917.0
474,Uttar Pradesh,Mahoba,25.34529670138888,79.67863003472216,875958,466358,409600,488106,302283,185823,220898,117389,103509,647,355,292,349676,237153,112523,815142,57454,965,389,94,234,157,1523,12874,42936,1316,11298,198298,48525,246823,119002,141201,131165,60400,33810,37165,3926,526669,403649,930318,527067,201394,137393,10104,157367,4536,20223,65642,57356,20253,878.0
475,Uttar Pradesh,Mainpuri,27.17386862302482,79.03501851015807,1868529,993377,875152,1203885,712110,491775,368206,196507,171699,478,258,220,560840,466067,94773,1746649,100723,1729,475,8814,4161,38,5940,43074,79022,2642,24451,338475,72783,411258,234774,353287,319158,230731,144516,111696,12281,1406443,519493,1925936,1193660,402321,265638,6910,301040,7547,26926,117640,122392,44226,881.0
476,Uttar Pradesh,Mathura,27.59390432801821,77.62153416856502,2547184,1367125,1180059,1507746,943346,564400,506580,271295,235285,1520,826,694,840939,635142,205797,2310776,216933,3179,2872,883,2056,126,10359,107867,281239,8726,37596,407488,177802,585290,303291,420976,344961,233264,155937,103102,10262,1571793,691359,2263152,1600686,535738,327854,82906,385642,19001,32426,159951,159432,58974,863.0
477,Uttar Pradesh,Mau,26.01082203791469,83.50582654028433,2205968,1114709,1091259,1363044,773082,589962,474537,241498,233039,22915,11464,11451,696747,475413,221334,1769937,428555,2109,340,564,155,129,4179,40087,149908,2656,26716,352207,99321,451528,344570,410737,320743,256784,209493,150462,15771,1708560,659237,2367797,1402738,467343,323260,12627,313109,5380,17390,94455,129170,79818,979.0
478,Uttar Pradesh,Meerut,29.02957625698323,77.80611005586593,3443689,1825743,1617946,2141488,1254520,886968,624149,334198,289951,3390,1828,1562,1090539,898810,191729,2183255,1185643,10582,24912,1855,18544,236,18662,236071,425624,23717,69473,381520,422303,803823,412280,495861,469403,359944,254337,275076,36096,2302997,990312,3293309,2165117,780475,451827,46270,510035,47594,40289,241587,206090,80779,886.0
479,Uttar Pradesh,Mirzapur,25.10207959183675,82.60126628571429,2496970,1312302,1184668,1428683,865837,562846,661129,347436,313693,20132,10480,9652,881996,613061,268935,2292534,195765,2373,1133,341,701,27,4096,43500,145997,4447,24518,465152,77963,543115,361642,421577,340261,232189,177109,140668,17680,1691126,868542,2559668,1590528,552177,346773,7492,381372,6470,35833,146756,139889,68341,903.0
480,Uttar Pradesh,Moradabad,28.851770406189537,78.73580193423597,4772006,2503186,2268820,2263848,1357435,906413,731406,385244,346162,685,377,308,1417811,1193439,224372,2488265,2248392,13157,7555,1260,2426,382,10569,179473,281758,11690,61846,692398,355518,1047916,635957,725118,492338,296210,186311,186489,23372,2545795,2097292,4643087,3168270,988486,525574,89676,737631,39319,62093,304648,307224,110774,906.0
481,Uttar Pradesh,Muzaffarnagar,29.470507977736563,77.64017847866423,4143512,2193434,1950078,2417339,1448528,968811,561250,298587,262663,317,176,141,1291644,1081569,210075,2382914,1711453,6495,18601,1516,16345,60,6128,147785,368153,10077,56149,673746,296104,969850,826387,780470,531913,281747,148770,98691,5608,2673586,1431537,4105123,2671757,911621,544283,15851,645420,27173,48346,263529,261518,107994,889.0
482,Uttar Pradesh,Pilibhit,28.52024175035868,79.90103974175037,2031007,1072002,959005,1061095,654290,406805,333558,176436,157122,1714,892,822,618605,534939,83666,1449007,489686,3510,84787,360,138,45,3474,47723,83006,2870,18097,371752,89638,461390,294135,281158,240057,117838,77602,66129,9713,1086632,977839,2064471,1320476,449673,256276,4582,349881,7346,36357,154326,133028,37759,895.0
483,Uttar Pradesh,Pratapgarh,25.864842731707316,81.93530048780492,867848,437744,430104,401515,250122,151393,60429,30755,29674,550427,276742,273685,481294,251691,229603,827293,25597,358,72,32,14077,27,392,17984,71612,716,5961,209813,24269,234082,142397,111276,70969,35206,21854,19109,2137,402948,488621,891569,545987,204801,115608,1452,171300,5499,24902,91586,53867,7691,983.0
484,Uttar Pradesh,Pratapgarh,25.864842731707316,81.93530048780492,3209141,1606085,1603056,1931559,1121381,810178,709252,351054,358198,723,380,343,1066601,704569,362032,2731351,452394,3920,1451,7795,746,43,11441,46358,140538,5149,34400,711085,41701,752786,427626,558350,456752,332742,238011,197846,20047,2231374,1059636,3291010,2002569,703727,492097,10748,523892,6378,47569,184070,199577,103038,998.0
485,Uttar Pradesh,Rae Bareli,26.253902840059787,81.22260463378181,3405559,1752542,1653017,1965843,1165965,799878,1030367,526735,503632,1756,876,880,1204710,867393,337317,2975998,413243,3634,2424,722,397,602,8539,65080,247856,5184,34788,705025,73393,778418,540661,538301,477689,270775,182823,153041,15662,2178952,1286726,3465678,2116007,776583,506583,6386,597191,12244,69064,256164,219117,70008,943.0
486,Uttar Pradesh,Rampur,28.83244727272725,79.10977333333337,2335819,1223889,1111930,1043666,630408,413258,307936,162844,145092,358,207,151,737261,609693,127568,1073890,1181337,9201,65316,384,1307,63,4321,62281,131112,3847,25960,396775,143217,539992,278477,374898,171242,85117,51703,43839,3169,1008445,1235413,2243858,1576123,491164,258913,9619,373771,14956,32721,150333,158241,52146,909.0
487,Uttar Pradesh,Saharanpur,30.03381165217392,77.59905147826095,3466382,1834106,1632276,2077108,1220114,856994,764450,407029,357421,980,517,463,1037344,911136,126208,1966892,1454052,6523,18627,1937,10208,135,8008,149035,404499,9699,38816,605082,284156,889238,474060,600668,431491,256510,163463,154153,10083,2090428,1279517,3369945,2228689,769736,433862,34095,555491,26897,44244,253552,220551,70629,890.0
488,Uttar Pradesh,Sant Kabir Nagar,26.791596516393444,83.0387764344262,1715183,869656,845527,954949,567098,387851,369039,187413,181626,1593,823,770,539469,383482,155987,1300586,404410,1766,447,4393,95,35,3451,17671,79525,2031,19729,324972,27179,352151,341757,290532,205875,129442,86528,63506,8882,1126522,683053,1809575,1108368,352395,250502,3918,253488,2887,18613,75305,100000,64122,972.0
489,Uttar Pradesh,Shahjahanpur,27.991389350649328,79.8302275324675,3006538,1606403,1400135,1490930,915142,575788,532673,285280,247393,508,259,249,892214,783313,108901,2412595,527581,4630,51090,2312,301,84,7945,91958,115163,3889,27533,520289,134714,655003,451571,476064,315873,158430,96308,87355,8885,1594486,1324615,2919101,1961237,652237,368743,24321,497520,14789,58589,201954,190971,66687,872.0
490,Uttar Pradesh,Sitapur,27.501995963091108,80.85288881199547,4483992,2375264,2108728,2283733,1397702,886031,1446427,767033,679394,1602,833,769,1422602,1171252,251350,3555450,893725,6579,11611,2663,1410,79,12475,74072,102040,3874,34609,827583,111319,938902,714304,656401,482220,221898,136383,127750,8775,2347731,2141696,4489427,2862383,1000987,588318,32304,776437,11939,98150,326643,278902,90166,888.0
491,Uttar Pradesh,Sonbhadra,24.46693268858798,83.06816324951639,1862559,971344,891215,985708,601988,383720,421661,218996,202665,385018,197825,187193,730399,463611,266788,1738769,103567,3963,1649,1747,487,1907,10470,40467,95582,5149,25220,337048,91040,428088,306218,297226,212565,120822,82614,63846,9357,1092648,745126,1837774,1203938,418914,237866,1841,288821,19116,39126,136612,116835,34345,918.0
492,Uttar Pradesh,Sultanpur,26.2846386419753,82.05710456790123,3797117,1914586,1882531,2239902,1300248,939654,851587,431438,420149,696,358,338,1242632,869838,372794,3119590,650261,4453,1629,9989,426,336,10433,55055,233701,5956,44008,839737,49891,889628,460210,637015,526973,306046,188848,176414,15277,2310783,1118891,3429674,2376875,828222,580164,11856,612902,9494,58772,215780,231911,121462,983.0
493,Uttar Pradesh,Unnao,26.63163990895297,80.636773292868,3108367,1630087,1478280,1773584,1053063,720521,948588,494487,454101,2926,1558,1368,1124744,851014,273730,2732016,363453,3574,1204,920,240,31,6929,70484,99466,3476,28719,596317,121039,717356,501457,512965,415378,240024,136688,101934,7173,1915619,1130103,3045722,1893706,706851,453462,54348,548851,14029,65029,241767,202134,58561,907.0
494,Uttar Pradesh,Varanasi,25.36057088888889,82.82529666666672,3676841,1921857,1754984,2403903,1389116,1014787,486958,256483,230475,28617,14992,13625,1220708,921234,299474,3107681,546987,7696,3309,1146,1898,298,7826,202055,336056,19214,57583,438935,316129,755064,467782,608174,557052,447926,351391,281652,34841,2748818,906367,3655185,2260457,856070,531549,28765,500257,33976,33873,203836,195585,108410,913.0
495,Uttaranchal,Almora,29.683532133676103,79.50165064267351,622506,291081,331425,436497,231604,204893,150995,72695,78300,1281,633,648,298211,142460,155751,611250,7752,1895,256,201,31,6,1115,40199,109876,1830,9858,260056,21082,281138,90864,120029,115810,76148,53026,37742,2263,495882,109556,605438,351595,141238,128994,679,123666,12840,27291,69633,36077,6256,1139.0
496,Uttaranchal,Bageshwar,29.98703393393397,79.83954354354357,259898,124326,135572,179483,97546,81937,72061,35623,36438,1982,971,1011,123638,58708,64930,257509,1440,397,46,102,7,16,381,13352,47083,435,3595,96031,3880,99911,38113,47788,50340,31224,20785,10900,675,199825,49539,249364,147488,60569,51672,169,53896,3013,9350,31288,15087,1987,1090.0
497,Uttaranchal,Chamoli,30.58338611464965,79.56281095541402,391605,193991,197614,280556,155395,125161,79317,39718,39599,12260,6021,6239,180940,93832,87108,385818,4395,428,323,190,11,23,417,27853,71524,899,5582,163434,22906,186340,47447,68435,67519,47703,32557,27168,2367,293196,61950,355146,229715,93182,67873,835,72625,11202,15991,45109,21857,2808,1019.0
498,Uttaranchal,Champawat,29.29142393939393,80.07720212121217,259648,131125,128523,177726,102015,75711,47383,24188,23195,1339,777,562,99566,60427,39139,249563,8693,870,336,24,28,6,128,18785,37725,548,3159,85202,12839,98041,36127,48093,45766,23610,18360,15110,1317,188383,62429,250812,156916,60722,41913,97,44945,5095,6732,26364,16515,2745,980.0
499,Uttaranchal,Pithoragarh,30.14720631868129,80.34229230769236,483439,239306,244133,345550,189623,155927,120378,60111,60267,19535,9558,9977,216490,113539,102951,475105,6015,1401,260,185,13,30,430,45365,95421,1344,7932,183687,26256,209943,63591,87585,90983,56591,42086,28375,2237,371448,88036,459484,273494,116749,92517,679,94192,14522,20690,63782,24650,2420,1020.0
500,Uttaranchal,Tehri Garhwal,30.463700918635173,78.48783792650917,618931,297986,320945,407994,227406,180588,102130,50371,51759,875,459,416,280442,140821,139621,609835,7374,656,290,32,91,109,544,50929,117239,1366,7831,227059,27177,254236,72163,103462,95417,74008,58434,30704,2073,436261,133013,569274,368324,139371,109998,1238,114292,13655,25032,65081,36001,7380,1077.0
501,Uttaranchal,Udham Singh Nagar,29.02779577677222,79.45629004524895,1648902,858783,790119,1037839,598525,439314,238264,124385,113879,123037,61758,61279,591458,444578,146880,1104452,372267,6064,162768,505,738,159,1949,116576,254802,7883,28053,269406,145253,414659,179602,302653,232381,169274,113661,111062,11786,1120419,438598,1559017,1042614,392370,212223,1695,255817,30144,25756,150705,99492,24099,920.0
502,Uttaranchal,Uttarkashi,30.968958552036234,78.56880615384617,330086,168597,161489,215126,128237,86889,80567,40833,39734,3512,1651,1861,157276,84265,73011,324859,3554,353,167,563,74,105,411,21374,52621,602,4104,112148,9061,121209,43442,46625,47640,30901,24989,18882,981,213460,83896,297356,202426,75997,51245,418,55125,8431,10650,32005,19802,4101,958.0
503,West Bengal,Bankura,23.081280892857155,87.12640053571437,3596674,1838095,1758579,2232992,1299337,933655,1174447,593440,581007,368690,183467,185223,1466220,1050822,415398,3033581,290450,3865,386,260,2904,260694,4534,45126,334670,4273,34128,900515,90885,991400,450029,545200,686924,261478,143882,133465,20379,2241357,1417787,3659144,1942335,1014764,637834,1741,736418,10490,87046,469864,154069,45459,957.0
504,West Bengal,Barddhaman,23.444453888888884,87.8150581111111,7717563,3966889,3750674,5247208,2918040,2329168,2115719,1079584,1036135,489447,243581,245866,2911251,2293083,618168,6008472,1599764,21220,16675,1602,1674,44968,23188,292585,1049943,32323,141387,1364868,862368,2227236,800473,1437198,1605634,698251,405935,439823,62616,5449930,2196886,7646816,4149420,2265543,1292913,9687,1485095,136517,224103,1100028,303313,78062,945.0
505,West Bengal,Birbhum,24.06389342723,87.65153089201888,3502404,1790920,1711484,2158447,1201481,956966,1033140,529001,504139,242484,119787,122697,1331603,1029770,301833,2181515,1298054,10906,582,258,1152,6051,3886,57010,333752,5210,39636,831044,134565,965609,417769,661190,622372,245201,122865,115743,15205,2200345,1346802,3547147,2008655,952059,539463,2227,764002,14309,121364,527618,142195,21777,956.0
506,West Bengal,Dakshin Dinajpur,25.342094363021435,88.69821679819614,1676276,857199,819077,1083685,596474,487211,482754,248312,234442,275366,138025,137341,702987,499560,203427,1232850,412788,24794,276,148,323,2786,2311,37186,168069,2518,24318,390949,70077,461026,247675,323965,327064,135556,63286,52345,5190,1155081,534394,1689475,937283,465982,271423,1588,381199,7064,51947,270930,65759,7585,956.0
507,West Bengal,Darjiling,26.839619571045585,88.33145067024122,1846823,937259,909564,1315585,717673,597912,317275,161495,155780,397389,197251,200138,683726,479586,204140,1366681,105086,141848,2032,209240,1840,15523,4573,141897,297176,10943,38065,303284,215675,518959,183479,344865,402415,176129,113905,110193,12851,1343837,415353,1759190,1031221,523288,289979,2335,305878,48498,45153,235480,85818,15838,970.0
508,West Bengal,Haora,22.401674174428507,87.99421176968654,4850029,2500819,2349210,3605206,1942824,1662382,718951,367053,351898,15094,7761,7333,1819845,1498170,321675,3535844,1270641,8666,4380,1258,9699,1265,18276,325053,796953,30751,99261,483384,869313,1352697,516323,1059842,1084155,446743,284481,304594,37027,3733165,926661,4659826,2587164,1423304,833104,6457,861570,140302,126429,659612,193153,49920,939.0
509,West Bengal,Hugli,22.87929264705881,88.00010264705891,5519145,2814653,2704492,4078388,2211777,1866611,1344021,680992,663029,229243,113249,115994,2152870,1713608,439262,4574569,870204,7300,2662,1730,2160,49050,11470,319815,965258,31725,118459,992085,647953,1640038,676265,1172797,1174912,515807,333658,380060,44252,4297751,1180806,5478557,2766489,1688206,1060821,3629,1121201,111963,181633,837497,198095,52213,961.0
510,West Bengal,Jalpaiguri,26.62642031250004,89.04154375000003,3872846,1983064,1889782,2498780,1396622,1102158,1458278,750841,707437,731704,365868,365836,1512910,1091361,421549,3156781,445817,186279,2994,50676,1461,23816,5022,138522,382500,9322,48818,798378,319426,1117804,455854,765613,814395,292056,150360,129393,18916,2626587,1203423,3830010,2259507,1035449,575667,2223,693346,77231,100989,554594,182939,22879,953.0
